"","job_id","N_size","rho","loading_quality","target_loading","loading_type","sd.lambda","TT","J","mu_alpha","mu_beta","var_alpha","var_beta","cov_ab","tau_un","lambda_un","psi_mat","nrep","seed","model","N","nrep_ok","err.perc","phi11.m","phi22.m","phi12.m","cor12.m","k1.m","k2.m","phi11.bias","phi22.bias","phi12.bias","cor12.bias","k1.bias","k2.bias","phi11.rbias","phi22.rbias","phi12.rbias","cor12.rbias","k1.rbias","k2.rbias","phi11.rmse","phi22.rmse","phi12.rmse","cor12.rmse","k1.rmse","k2.rmse","phi11.rel.rmse","phi12.rel.rmse","phi22.rel.rmse","kappa1.rel.rmse","kappa2.rel.rmse","phi11.cov","phi22.cov","phi12.cov","cor12.cov","k1.cov","k2.cov","phi11.power","phi22.power","phi12.power","cor12.power","k1.power","k2.power","chisq.m","df.m","pvalue.chi.m","cfi.m","tli.m","rmsea.m","srmr.m","chisq.sd","cfi.sd","tli.sd","rmsea.sd","srmr.sd","chisq.reject","admissible.m","rho_lab"
"149",149,500,0.15,"vgood",0.6708,"tau_eq",0,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1875,0.0625,0.368214506916817,0.0740286073894169,0.0617539864078017,0.413080176552907,0.900524591352804,0.0743543088385807,0.00821450691681673,0.00112860738941688,-0.00304601359219828,0.0130801765529066,0.000524591352804001,-0.000645691161419336,0.0228180747689354,0.0154815828452247,-0.0470063825956525,0.0327004413822665,0.000582879280893335,-0.00860921548559114,0.0821127644687468,0.0151406884881867,0.026850757936545,0.228019914448858,0.0396460811385147,0.0172012752764454,0.228091012413186,0.414363548403473,0.2076912001123,0.0440512012650163,0.229350337019272,0.971733333333333,0.968,0.960533333333333,0.929066666666667,0.952533333333333,0.9456,0.999466666666667,0.9984,0.5936,0.0469333333333333,1,0.988266666666667,6.08467147497251,6,0.491123656605946,0.998731421640828,0.999881545744393,0.0127367667344398,0.0186901464308544,3.44122121222506,0.00224425817562615,0.00530191707340744,0.0172515920788783,0.00643234212986462,0.0512,0.9375,"Cor.Unique"
"150",150,800,0.15,"vgood",0.6708,"tau_eq",0,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1960,0.02,0.363430339949662,0.0732346171036999,0.0635313944977295,0.419616099916428,0.899454406531593,0.0751999264541801,0.00343033994966168,0.000334617103699844,-0.00126860550227044,0.0196160999164283,-0.000545593468407176,0.000199926454180072,0.00952872208239356,0.00459008372702118,-0.019577245405408,0.0490402497910707,-0.000606214964896862,0.0026656860557343,0.0677090950784793,0.0130756148653354,0.022328543184967,0.200634917757258,0.0315528996489505,0.0134967819370803,0.188080819662443,0.344576283718626,0.179363715573874,0.0350587773877228,0.179957092494404,0.962755102040816,0.948469387755102,0.96530612244898,0.938775510204082,0.951530612244898,0.956632653061224,1,1,0.788265306122449,0.498979591836735,1,1,5.99721643133693,6,0.501028061374077,0.999229885642185,1.00001660044183,0.00972188687447562,0.0145564876668009,3.49825795712427,0.00142889356860533,0.00336060963661319,0.0136072269351922,0.00514433256275561,0.0510204081632653,0.98,"Cor.Unique"
"151",151,200,0,"poor",0.4,"tau_eq",0,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1564,0.218,0.414190127700539,0.080312875617891,0.0447786357333883,0.318876782975276,0.900137849191396,0.0745632608570653,0.0541901277005389,0.00741287561789097,-0.0200213642666117,-0.0811232170247244,0.000137849191396354,-0.000436739142934737,0.150528132501497,0.101685536596584,-0.308971670781044,-0.202808042561811,0.000153165768218172,-0.00582318857246315,0.151981130219676,0.02697772063985,0.0484215596246302,0.31732392362014,0.0850501615754408,0.035035196630447,0.422169806165768,0.747246290503552,0.3700647550048,0.0945001795282675,0.467135955072627,0.979539641943734,0.976982097186701,0.981457800511509,0.903452685421995,0.943734015345269,0.949488491048593,0.698849104859335,0.831841432225064,0.0383631713554987,0.000639386189258312,1,0.540920716112532,10.0860442787527,10,0.49417719604179,0.988530962418062,0.999829241686797,0.0182375417948979,0.0443095312591887,4.47177966011027,0.0193861252050069,0.0290091175664708,0.023876064724525,0.0114311851535096,0.0524296675191816,0.782,"Basic"
"152",152,500,0,"poor",0.4,"tau_eq",0,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1830,0.085,0.375623891687494,0.0748440047957862,0.0593451215558029,0.401821633637142,0.899879715377545,0.0746571566670379,0.015623891687494,0.00194400479578617,-0.0054548784441971,0.0018216336371418,-0.000120284622455032,-0.000342843332962115,0.0433996991319278,0.0266667324524851,-0.0841802229042762,0.0045540840928545,-0.000133649580505591,-0.00457124443949486,0.0992021167410659,0.017140690084186,0.0315758810051361,0.25321022395743,0.0538448317398381,0.0218404011209727,0.27556143539185,0.487282114276793,0.235126064254952,0.0598275908220424,0.291205348279635,0.977049180327869,0.972677595628415,0.980874316939891,0.93551912568306,0.948633879781421,0.956830601092896,0.969398907103825,0.99672131147541,0.379234972677596,0.00109289617486339,1,0.9224043715847,10.1152312411182,10,0.491156660136092,0.99543781586024,0.999819886423189,0.0116607633193648,0.0281558035364345,4.45908476588509,0.00777216934927245,0.0114941313473056,0.0150049407955873,0.00726692412017349,0.0502732240437158,0.915,"Basic"
"153",153,800,0,"poor",0.4,"tau_eq",0,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1894,0.053,0.363544097683794,0.0738557429002283,0.062793624008997,0.420901297484545,0.898655782536574,0.0754985810220073,0.00354409768379436,0.000955742900228263,-0.00200637599100294,0.0209012974845449,-0.00134421746342618,0.000498581022007304,0.00984471578831768,0.013110327849496,-0.0309625924537491,0.0522532437113622,-0.00149357495936242,0.00664774696009739,0.080686306677884,0.0141146738576904,0.0265484698851929,0.228648131757039,0.0415138016317753,0.017150244276653,0.224128629660789,0.409698609339397,0.193616925345548,0.0461264462575282,0.228669923688707,0.964625131995776,0.956177402323126,0.977296726504752,0.949841605068638,0.956177402323126,0.958817317845829,0.997888067581837,1,0.595564941921858,0.152059134107709,1,0.99208025343189,10.0743590129133,10,0.495471305368134,0.99714262852792,0.999928294302075,0.00917690184728569,0.022170021837441,4.50091178457251,0.00479264081024118,0.00713898307005233,0.0119492304074531,0.00568245278944312,0.0506863780359029,0.947,"Basic"
"154",154,200,0.15,"poor",0.4,"tau_eq",0,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1316,0.342,0.507327045589493,0.0957274565992009,0.0122916671207859,0.162591295290004,0.901145421877367,0.0759118566366821,0.147327045589493,0.0228274565992009,-0.0525083328792141,-0.237408704709996,0.00114542187736734,0.000911856636682117,0.409241793304147,0.313133835379984,-0.810313779000218,-0.59352176177499,0.00127269097485259,0.0121580884890949,0.267645614736308,0.0432008818689511,0.0847055537583798,0.4238031129252,0.0884065215725905,0.0374678721615864,0.743460040934189,1.30718447157994,0.592604689560371,0.0982294684139894,0.499571628821152,0.97112462006079,0.969604863221885,0.963525835866261,0.809270516717325,0.946808510638298,0.939209726443769,0.321428571428571,0.463525835866261,0.00531914893617021,0.0410334346504559,1,0.550911854103343,6.09966764659957,6,0.490994449148899,0.992914392726796,0.999273291897161,0.0199164665375492,0.0318429115265163,3.46465403863601,0.0129511941401032,0.0301762381709976,0.0274300993769546,0.0098954360216267,0.0486322188449848,0.658,"Cor.Unique"
"155",155,500,0.15,"poor",0.4,"tau_eq",0,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1525,0.2375,0.427877919924528,0.0829879727540493,0.0409569529758285,0.300187805019357,0.897590200808994,0.0754349205001243,0.0678779199245278,0.0100879727540493,-0.0238430470241714,-0.0998121949806433,-0.00240979919100569,0.000434920500124296,0.188549777568133,0.13838097056309,-0.367948256545856,-0.249530487451608,-0.00267755465667299,0.00579894000165728,0.163267468974908,0.027676680187062,0.0524090011848171,0.327745545984721,0.056212869467065,0.0231556241222813,0.453520747152522,0.808780882481746,0.379652677463128,0.0624587438522944,0.30874165496375,0.975081967213115,0.962622950819672,0.965245901639344,0.868852459016393,0.944918032786885,0.943606557377049,0.602622950819672,0.787540983606557,0.00786885245901639,0.0104918032786885,1,0.907540983606557,6.08997792057974,6,0.491705293927225,0.997146877304748,0.999727341718938,0.0129841852124076,0.019945287877039,3.53267613312857,0.00518630154187889,0.0121328313199821,0.0172572368947679,0.00640272355850481,0.0439344262295082,0.7625,"Cor.Unique"
"156",156,800,0.15,"poor",0.4,"tau_eq",0,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1621,0.1895,0.402958259235083,0.079270555772039,0.0496657557436382,0.344057721160834,0.900461178620027,0.0752026561189622,0.0429582592350835,0.00637055577203895,-0.0151342442563618,-0.0559422788391658,0.000461178620026427,0.000202656118962214,0.119328497875232,0.0873875963242653,-0.233553152104349,-0.139855697097914,0.000512420688918252,0.00270208158616285,0.127802159401709,0.0220070006831387,0.0403140270254494,0.287495004678225,0.0429179078474088,0.0174498902582031,0.35500599833808,0.622130046689034,0.301879296065003,0.0476865642748987,0.232665203442708,0.977174583590376,0.965453423812461,0.974706971005552,0.89697717458359,0.954349167180753,0.956816779765577,0.811844540407156,0.929673041332511,0.095003084515731,0.00246761258482418,1,0.991980259099321,5.94252245038857,6,0.504977385620945,0.998326897406857,1.00013761093317,0.0096077085429708,0.0155874472670552,3.41826503905684,0.00303637693489946,0.0072865641216872,0.01345926781176,0.00492899036673766,0.0468846391116595,0.8105,"Cor.Unique"
"157",157,200,0,"vgood",0.6708,"congeneric",0.05,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1931,0.0345,0.364906673893593,0.0733002036259952,0.063076140170669,0.417675185986512,0.901110173994557,0.0749629991813824,0.00490667389359284,0.000400203625995126,-0.00172385982933099,0.0176751859865121,0.00111017399455708,-3.70008186175987e-05,0.0136296497044246,0.00548976167345851,-0.0266027751439968,0.0441879649662803,0.00123352666061898,-0.000493344248234649,0.0865116637304175,0.0156427491192335,0.0266959295449799,0.216468290092843,0.0633891557895622,0.0262915321795406,0.240310177028937,0.411974221373146,0.214578177218567,0.0704323953217357,0.350553762393874,0.957534955981357,0.949766960124288,0.974106680476437,0.958570688762299,0.946141895390989,0.949249093733817,0.997410668047644,1,0.605385810460901,0.355774210253755,1,0.816675297773174,10.0049143223992,10,0.500236639512965,0.995566443346017,1.00002757368698,0.0178790639228491,0.0397473739959136,4.54355087983994,0.00777805543909941,0.0114205132582626,0.0238594924026554,0.0121522653786635,0.0517866390471258,0.9655,"Basic"
"158",158,500,0,"vgood",0.6708,"congeneric",0.05,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1996,0.002,0.360971302051313,0.0727331560193225,0.0646010171014981,0.41342285304896,0.900123908008347,0.0746856797416033,0.000971302051313312,-0.000166843980677559,-0.000198982898501906,0.0134228530489603,0.000123908008346924,-0.000314320258396766,0.00269806125364809,-0.00228866914509683,-0.00307072374231337,0.0335571326224007,0.000137675564829916,-0.00419093677862354,0.057253003856624,0.0100323317043915,0.0178484711114113,0.147630687273679,0.0403121521094719,0.0167019175210232,0.159036121823956,0.275439369003261,0.137617718853107,0.0447912801216355,0.222692233613643,0.947895791583166,0.953907815631262,0.943887775551102,0.956412825651303,0.946392785571142,0.94939879759519,1,1,0.944889779559118,0.896292585170341,1,0.992985971943888,10.0801286352228,10,0.494205502041879,0.998201091819204,0.999933087934075,0.0116195697210696,0.0254139652909328,4.50425329052969,0.00306687707088124,0.00450878244926087,0.015057653462089,0.00756429901356608,0.0465931863727455,0.998,"Basic"
"159",159,800,0,"vgood",0.6708,"congeneric",0.05,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,2000,0,0.358445139956566,0.0728639445559107,0.0649138137962862,0.410902634006162,0.899153901221986,0.0753454715575495,-0.0015548600434344,-3.60554440893698e-05,0.000113813796286178,0.0109026340061617,-0.000846098778013904,0.000345471557549507,-0.00431905567620668,-0.000494587710416595,0.00175638574515707,0.0272565850154041,-0.000940109753348782,0.00460628743399342,0.044228906724357,0.00801586646316375,0.0139858070517759,0.115269168835632,0.0313356156391875,0.013064510643444,0.122858074234325,0.215830355737283,0.109957015955607,0.0348173507102083,0.17419347524592,0.9425,0.946,0.9605,0.9555,0.95,0.957,1,1,0.995,0.9925,1,1,10.086072122103,10,0.492675992258197,0.998896049637508,0.999954737650963,0.00903615905323928,0.0199934630305732,4.44568084655394,0.00187629593845134,0.0027631999585526,0.0118704795470878,0.0058005705655549,0.044,1,"Basic"
"160",160,200,0.15,"vgood",0.6708,"congeneric",0.05,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1596,0.202,0.395314974378396,0.0784762963332486,0.0506200177436967,0.352346969581144,0.903616629157119,0.0743462779162282,0.0353149743783964,0.00557629633324851,-0.0141799822563033,-0.047653030418856,0.00361662915711894,-0.000653722083771857,0.0980971510511012,0.076492405120007,-0.218826886671347,-0.11913257604714,0.00401847684124327,-0.00871629445029143,0.127749735042274,0.0231143181897673,0.0404185182255073,0.289038535229623,0.0647231822843764,0.0264146832373129,0.354860375117427,0.623742565208447,0.317068836622322,0.0719146469826405,0.352195776497505,0.972431077694236,0.980576441102757,0.968045112781955,0.904135338345865,0.945488721804511,0.949874686716792,0.853383458646617,0.884711779448622,0.12719298245614,0.0043859649122807,1,0.800751879699248,5.99087212127309,6,0.494039585042579,0.997013958010838,1.00014286657682,0.0193446195505104,0.0295260418550151,3.25022292362584,0.00523723302515263,0.0128292291317463,0.0262674542662497,0.0100715389047021,0.043859649122807,0.798,"Cor.Unique"
"161",161,500,0.15,"vgood",0.6708,"congeneric",0.05,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1874,0.063,0.368782944286544,0.0742393360560446,0.0616099115889352,0.412347650409963,0.900597217956734,0.0745592798764227,0.00878294428654413,0.00133933605604456,-0.00319008841106478,0.0123476504099633,0.00059721795673371,-0.000440720123577333,0.0243970674626226,0.0183722367084301,-0.0492297594300121,0.0308691260249084,0.0006635755074819,-0.00587626831436444,0.0832053391965393,0.0151390919417643,0.0273410676178167,0.232113553648375,0.0404300076729947,0.0171286014377017,0.231125942212609,0.421930055830505,0.207669299612678,0.0449222307477719,0.228381352502689,0.969050160085379,0.973852721451441,0.964247598719317,0.935432230522946,0.951974386339381,0.949306296691569,0.99786552828175,1,0.573639274279616,0.035752401280683,1,0.988794023479189,6.05526162503799,6,0.498802301146204,0.998683617640101,0.999924509128014,0.0127053084668336,0.0185864120155299,3.58180246946695,0.00239975420133108,0.00559738769305609,0.0175691126282831,0.00657878909995134,0.0501600853788687,0.937,"Cor.Unique"
"162",162,800,0.15,"vgood",0.6708,"congeneric",0.05,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1958,0.021,0.363138575460869,0.0733359031461549,0.0635954499574321,0.420643025438299,0.899115624970188,0.0753202457630787,0.00313857546086877,0.000435903146154862,-0.00120455004256788,0.0206430254382987,-0.000884375029812114,0.000320245763078686,0.00871826516907991,0.00597946702544392,-0.0185887352248129,0.0516075635957467,-0.00098263892201346,0.00426994350771581,0.0698245638365199,0.013029501996481,0.0224360258023747,0.203130404539002,0.0318703851079737,0.0135203127428035,0.193957121768111,0.346234966086029,0.178731165932524,0.0354115390088597,0.180270836570713,0.953013278855976,0.956077630234934,0.964249233912155,0.938202247191011,0.948416751787538,0.95097037793667,1,1,0.781920326864147,0.466802860061287,1,1,6.13957037512479,6,0.487441014427337,0.999173808351997,0.9998756033784,0.0103207686662777,0.0147658884923414,3.52198805227845,0.00147354545811084,0.0034305869762532,0.0137697325320416,0.0051563722526768,0.0495403472931563,0.979,"Cor.Unique"
"163",163,200,0,"poor",0.4,"congeneric",0.05,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1568,0.216,0.416835849141625,0.0804491811751794,0.0443322959118463,0.318524334301489,0.901097595033392,0.074390202558794,0.0568358491416247,0.00754918117517931,-0.0204677040881537,-0.0814756656985108,0.00109759503339165,-0.000609797441206021,0.157877358726735,0.103555297327562,-0.315859630990026,-0.203689164246277,0.00121955003710184,-0.0081306325494136,0.155865389401757,0.0275880484157241,0.0498878883742334,0.323818275136408,0.0862758416705526,0.0356377445629519,0.43295941500488,0.769874820590022,0.378436878130646,0.0958620463006139,0.475169927506025,0.980229591836735,0.97640306122449,0.977040816326531,0.897959183673469,0.944515306122449,0.947704081632653,0.678571428571429,0.813775510204082,0.0376275510204082,0.00191326530612245,1,0.543367346938776,10.1360266326599,10,0.490772707083869,0.987960729145452,0.999600617362528,0.0184443494656618,0.0445501322418036,4.47257316778531,0.0201967660027731,0.0302510283508625,0.0239744526495837,0.0113133905402797,0.0471938775510204,0.784,"Basic"
"164",164,500,0,"poor",0.4,"congeneric",0.05,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1814,0.093,0.377419140747348,0.0748949596779203,0.0586516247210381,0.397634715385994,0.900173512567281,0.0744588047407312,0.0174191407473475,0.00199495967792028,-0.00614837527896186,-0.00236528461400584,0.000173512567280654,-0.000541195259268793,0.0483865020759653,0.0273657020290847,-0.0948823345518805,-0.0059132115350146,0.000192791741422949,-0.00721593679025057,0.100159439235338,0.0175127801168336,0.0323380315328113,0.255690046933388,0.0545248017198366,0.0220597388877938,0.278220664542606,0.499043696494002,0.24023017992913,0.0605831130220406,0.294129851837251,0.981256890848953,0.976295479603087,0.980154355016538,0.932745314222712,0.948732083792723,0.958103638368247,0.965270121278942,0.998346196251378,0.353914002205072,0,1,0.915104740904079,10.1081211121631,10,0.491064738651937,0.995264852938772,0.999825626069122,0.011622678329901,0.0282102599116987,4.46913371360751,0.00817082036688255,0.0120352226406546,0.0149740737673451,0.00714668900508027,0.0545755237045204,0.907,"Basic"
"165",165,800,0,"poor",0.4,"congeneric",0.05,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1881,0.0595,0.364863935095719,0.0739736375017975,0.0623508499361112,0.418749806091186,0.899099733570089,0.0752433524729905,0.00486393509571869,0.00107363750179745,-0.00244915006388879,0.0187498060911865,-0.000900266429910745,0.000243352472990513,0.0135109308214408,0.0147275377475644,-0.0377955256772962,0.0468745152279661,-0.00100029603323416,0.0032446996398735,0.0816178721150969,0.0146677833441692,0.0271398394029111,0.232466670247932,0.0421716379554921,0.0173084425987638,0.226716311430825,0.41882468214369,0.201204161099714,0.0468573755061023,0.230779234650184,0.967570441254652,0.954279638490165,0.980329611908559,0.940988835725678,0.953216374269006,0.955342902711324,0.997341839447103,1,0.573631047315258,0.106858054226475,1,0.987240829346092,10.0978565645589,10,0.492541494322568,0.997023393027155,0.999884698100789,0.00925619330443364,0.0222441104897347,4.47223782798635,0.0049393625603659,0.00738114627663062,0.0119081442773726,0.0056334346216354,0.0547581073896863,0.9405,"Basic"
"166",166,200,0.15,"poor",0.4,"congeneric",0.05,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1303,0.3485,0.51146962119398,0.0962429667176964,0.0109449178822082,0.150619191183164,0.902812824796808,0.0748166888618479,0.15146962119398,0.0233429667176964,-0.0538550821177917,-0.249380808816836,0.0028128247968083,-0.000183311138152109,0.420748947761056,0.320205304769497,-0.831096946262218,-0.623452022042091,0.00312536088534256,-0.00244414850869479,0.26347317634822,0.044473285506474,0.0840311292564752,0.426798908858134,0.0882668355023892,0.0354463643204868,0.73186993430061,1.29677668605672,0.610058786097036,0.0980742616693213,0.472618190939824,0.977743668457406,0.969301611665388,0.974673829623945,0.812739831158864,0.95088257866462,0.954719877206447,0.298541826554106,0.465080583269378,0.00537221795855718,0.0291634689178818,1,0.532617037605526,6.04703769309154,6,0.493904113341534,0.992797092801855,0.999865422147952,0.020042292349453,0.0316100464487196,3.46338422702198,0.0127216482644398,0.0307862991383939,0.0271885589638827,0.0103002257195319,0.0506523407521105,0.6515,"Cor.Unique"
"167",167,500,0.15,"poor",0.4,"congeneric",0.05,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1475,0.2625,0.435447959737747,0.0842565779466909,0.0385705004892491,0.285708489564702,0.901925912250565,0.0740887267034689,0.075447959737747,0.0113565779466909,-0.0262294995107509,-0.114291510435298,0.0019259122505651,-0.000911273296531139,0.209577665938186,0.155782962231699,-0.404776227017761,-0.285728776088244,0.00213990250062789,-0.0121503106204152,0.169760253934489,0.028955391936493,0.0548782555179223,0.337469491848247,0.0584614253082061,0.0238260549563297,0.471556260929135,0.846886659227196,0.397193305027338,0.0649571392313401,0.317680732751063,0.968135593220339,0.95864406779661,0.963389830508475,0.860338983050847,0.945084745762712,0.945762711864407,0.587118644067797,0.776949152542373,0.00745762711864407,0.0115254237288136,1,0.886101694915254,5.98469115908153,6,0.50356455515313,0.997137401796998,1.00009012482065,0.0123499453424817,0.0198269461901339,3.4824909757807,0.00524321158241981,0.0124076904764518,0.0173095973379529,0.00626873445380962,0.0522033898305085,0.7375,"Cor.Unique"
"168",168,800,0.15,"poor",0.4,"congeneric",0.05,5,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,1638,0.181,0.40227739946499,0.0797842787271121,0.0493463169068421,0.349417325540205,0.899603233092916,0.0751333922185497,0.0422773994649902,0.00688427872711207,-0.0154536830931579,-0.0505826744597952,-0.000396766907084576,0.000133392218549626,0.117437220736084,0.0944345504404947,-0.238482763783301,-0.126456686149488,-0.000440852118982863,0.00177856291399502,0.134090782760609,0.0229069773140975,0.0426332522826511,0.303575502633585,0.0452735246232641,0.018326746605442,0.372474396557248,0.657920559917456,0.314224654514368,0.0503039162480713,0.244356621405893,0.978021978021978,0.965201465201465,0.974969474969475,0.891330891330891,0.947496947496947,0.945665445665446,0.760683760683761,0.913308913308913,0.0866910866910867,0.00366300366300366,1,0.981074481074481,6.09054046279055,6,0.49267578681948,0.998140369013175,0.999822915051863,0.0102519586446436,0.0158246059264087,3.52547606642199,0.00327848975824646,0.00777469300707541,0.0137528845481628,0.00509477952709553,0.0494505494505494,0.819,"Cor.Unique"
"169",169,200,0,"vgood",0.6708,"tau_eq",0,5,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",200,1975,0.0125,1.00267704558784,0.202358286719395,0.179370087748654,0.423060733553044,1.50348330633213,0.124490126842884,0.00267704558784179,-0.000141713280605468,-0.000629912251345563,0.0230607335530444,0.00348330633212751,-0.000509873157116338,0.00267704558784179,-0.000699818669656633,-0.00349951250747535,0.0576518338826111,0.00232220422141834,-0.00407898525693071,0.216549422492714,0.039350569522138,0.065979347336466,0.194414508734586,0.0992159610326746,0.0419593297650275,0.216549422492714,0.366551929647033,0.194323800109323,0.066143974021783,0.33567463812022,0.944810126582278,0.945316455696202,0.956962025316456,0.965569620253165,0.946835443037975,0.947848101265823,1,1,0.760506329113924,0.591898734177215,1,0.850126582278481,10.0152993869012,10,0.500138695931576,0.996363333301132,1.00004056770343,0.0178658777070289,0.0381491341027068,4.51173823700993,0.00630163387677003,0.00932339119468078,0.0239343585049876,0.0118169638656713,0.0582278481012658,0.9875,"Basic"
"170",170,500,0,"vgood",0.6708,"tau_eq",0,5,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",500,1999,5e-04,1.00305618660876,0.20231846697996,0.179053630489341,0.407703321519434,1.49980997553089,0.124726783620689,0.00305618660876158,-0.000181533020039721,-0.000946369510659357,0.00770332151943422,-0.000190024469112095,-0.000273216379311241,0.00305618660876158,-0.000896459358220843,-0.00525760839255198,0.0192583037985855,-0.000126682979408064,-0.00218573103448993,0.141473999889633,0.0248025635069914,0.0434541753329149,0.123775262550878,0.0630250817458872,0.0262702206869624,0.141473999889633,0.241412085182861,0.122481795096254,0.0420167211639248,0.210161765495699,0.941470735367684,0.944972486243122,0.948474237118559,0.95447723861931,0.946473236618309,0.947973986993497,1,1,0.982991495747874,0.96848424212106,1,0.996498249124562,10.1918948442846,10,0.489302310534449,0.998417745692499,0.999845651542695,0.0120953876764917,0.0244227523581032,4.62883263172986,0.00259394062376363,0.00380378945005265,0.0154721010122378,0.00748302494872698,0.0530265132566283,0.9995,"Basic"
"171",171,800,0,"vgood",0.6708,"tau_eq",0,5,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"sum",800,2000,0,0.996791039348197,0.202764926457834,0.17948134136499,0.405465233388642,1.49884115703736,0.125505143385781,-0.00320896065180288,0.000264926457834312,-0.000518658635010015,0.00546523338864159,-0.00115884296263683,0.000505143385781435,-0.00320896065180288,0.00130827880412006,-0.00288143686116675,0.013663083471604,-0.000772561975091218,0.00404114708625148,0.108030576458771,0.0195876128629237,0.0338399575558105,0.0961759728349568,0.0492984911611933,0.0207812020069356,0.108030576458771,0.187999764198947,0.0967289524094997,0.0328656607741289,0.166249616055485,0.946,0.9415,0.95,0.9455,0.9455,0.9565,1,1,0.999,0.9985,1,1,10.0295736554322,10,0.497403165087119,0.999103677348357,0.999993295276982,0.00889870944073052,0.0190761442337359,4.45305120439648,0.00155385976397396,0.00228433850064846,0.0118351501733079,0.00563144334702835,0.05,1,"Basic"
