"","job_id","N_size","TT","J","target_loading","loading_quality","R2","sd.lambda","rho","cu_data","fit_cu","cu_model","spec","mu_alpha","mu_beta","var_alpha","var_beta","cov_ab","tau_un","lambda_un","nrep","seed","model","N","nrep_ok","err.perc","phi11.m","phi22.m","phi12.m","cor12.m","k1.m","k2.m","phi11.bias","phi22.bias","phi12.bias","cor12.bias","k1.bias","k2.bias","phi11.rbias","phi22.rbias","phi12.rbias","cor12.rbias","k1.rbias","k2.rbias","phi11.rmse","phi22.rmse","phi12.rmse","cor12.rmse","k1.rmse","k2.rmse","phi11.rel.rmse","phi12.rel.rmse","phi22.rel.rmse","kappa1.rel.rmse","kappa2.rel.rmse","phi11.cov","phi22.cov","phi12.cov","cor12.cov","k1.cov","k2.cov","phi11.power","phi22.power","phi12.power","cor12.power","k1.power","k2.power","chisq.m","df.m","pvalue.chi.m","cfi.m","tli.m","rmsea.m","srmr.m","chisq.sd","cfi.sd","tli.sd","rmsea.sd","srmr.sd","chisq.reject","admissible.m","rho_lab","F_ml"
129,129,800,5,3,0.6708,"vgood",0.45,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,2000,0,0.358530095612974,0.0728421917657228,0.0649368907556872,0.410731741093688,0.899005927027903,0.0754017139354095,-0.0014699043870257,-5.78082342772395e-05,0.000136890755687207,0.0107317410936877,-0.000994072972097473,0.000401713935409468,-0.00408306774173806,-0.000792979894063642,0.00211251166183962,0.0268293527342194,-0.00110452552455275,0.00535618580545958,0.0437131005631556,0.00791093168133172,0.0138247088685168,0.113609899275586,0.0311592148943973,0.0130343737331127,0.121425279342099,0.213344272662295,0.108517581362575,0.0346213498826636,0.173791649774836,0.945,0.9445,0.959,0.9525,0.9465,0.956,1,1,0.996,0.993,1,1,10.0772621620814,10,0.494525294904098,0.998908315287031,0.999960786449203,0.00904882541138574,0.0199197123745063,4.46568998324897,0.0018537751152719,0.00272847304858572,0.0119141291734131,0.00580369647888978,0.049,1,"Basic",NA
130,130,800,5,3,0.6708,"vgood",0.45,0,0,"none",TRUE,"modeled","CU overfit",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,1961,0.0195,0.36170308042517,0.073372965332518,0.0638748271832347,0.420766186068376,0.899037958077606,0.0753814965621542,0.0017030804251696,0.000472965332517992,-0.000925172816765324,0.0207661860683757,-0.000962041922394037,0.000381496562154181,0.00473077895880445,0.00648786464359386,-0.0142773582834155,0.0519154651709393,-0.00106893546932671,0.00508662082872242,0.066082049468364,0.0127617695822603,0.021819211162554,0.196709943232785,0.0310701065849298,0.0130346382594938,0.183561248523233,0.336716221644351,0.175058567657892,0.034522340649922,0.173795176793251,0.963284038755737,0.961754207037226,0.96787353391127,0.944926058133605,0.946965833758287,0.955634880163182,1,1,0.805711371749108,0.511983681795003,1,1,6.03183596446402,6,0.496724816274484,0.999170674257243,0.999972425785478,0.00989362741310376,0.015096448251046,3.50867786670358,0.00152153701855803,0.00357544138930819,0.013596352392554,0.0053351135923031,0.0509943906170321,0.9805,"Basic",NA
131,131,800,5,3,0.6708,"vgood",0.45,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,2000,0,0.419141025629873,0.0809643891251852,0.0476963053630284,0.264561306082914,0.899511657176608,0.0752465122950186,0.0591410256298733,0.00806438912518514,-0.0171036946369716,-0.135438693917086,-0.000488342823392099,0.000246512295018606,0.164280626749648,0.110622621744652,-0.263945904891537,-0.338596734792716,-0.000542603137102333,0.00328683060024808,0.0741512561511994,0.0113343795917515,0.0221282184702481,0.163020290688887,0.031528060457213,0.0134618479,0.205975711531109,0.341484852935927,0.155478458048717,0.0350311782857923,0.179491305333333,0.757,0.844,0.7795,0.65,0.9505,0.9565,1,1,0.9185,0.879,1,1,14.989023087978,10,0.255919667197377,0.996820448171597,0.997138148947963,0.0213673163163719,0.0212556628528042,6.27481741853951,0.00322161583756684,0.00360480375170859,0.0153490645452758,0.00558637247259377,0.271,1,"Cor.Unique",NA
132,132,800,5,3,0.6708,"vgood",0.45,0,0.15,"AR1",TRUE,"modeled","CU modeled",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,1960,0.02,0.363430339949662,0.0732346171036999,0.0635313944977295,0.419616099916428,0.899454406531593,0.0751999264541801,0.00343033994966157,0.000334617103699886,-0.00126860550227047,0.0196160999164283,-0.000545593468407176,0.000199926454180086,0.00952872208239324,0.00459008372702175,-0.0195772454054084,0.0490402497910707,-0.000606214964896862,0.00266568605573448,0.0677090950784793,0.0130756148653354,0.022328543184967,0.200634917757258,0.0315528996489505,0.0134967819370803,0.188080819662442,0.344576283718626,0.179363715573874,0.0350587773877228,0.179957092494404,0.962755102040816,0.948469387755102,0.96530612244898,0.938775510204082,0.951530612244898,0.956632653061224,1,1,0.788265306122449,0.498979591836735,1,1,5.99721643133693,6,0.501028061374077,0.999229885642185,1.00001660044183,0.00972188687447562,0.0145564876668009,3.49825795712427,0.00142889356860533,0.00336060963661319,0.0136072269351922,0.00514433256275561,0.0510204081632653,0.98,"Cor.Unique",NA
133,133,800,5,3,0.4,"poor",0.16,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,1894,0.053,0.363544097683794,0.0738557429002283,0.062793624008997,0.420901297484545,0.898655782536574,0.0754985810220073,0.00354409768379425,0.000955742900228304,-0.00200637599100297,0.0209012974845449,-0.00134421746342618,0.000498581022007318,0.00984471578831737,0.0131103278494966,-0.0309625924537495,0.0522532437113622,-0.00149357495936242,0.00664774696009758,0.080686306677884,0.0141146738576904,0.0265484698851929,0.228648131757039,0.0415138016317753,0.017150244276653,0.224128629660789,0.409698609339397,0.193616925345548,0.0461264462575282,0.228669923688707,0.964625131995776,0.956177402323126,0.977296726504752,0.949841605068638,0.956177402323126,0.958817317845829,0.997888067581837,1,0.595564941921858,0.152059134107709,1,0.99208025343189,10.0743590129133,10,0.495471305368134,0.99714262852792,0.999928294302075,0.00917690184728569,0.022170021837441,4.50091178457251,0.00479264081024118,0.00713898307005233,0.0119492304074531,0.00568245278944312,0.0506863780359029,0.947,"Basic",NA
134,134,800,5,3,0.4,"poor",0.16,0,0,"none",TRUE,"modeled","CU overfit",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,1648,0.176,0.400436699111745,0.0793811218772605,0.0504655247295253,0.350505949247458,0.898330134391454,0.0755186184959504,0.0404366991117452,0.0064811218772605,-0.0143344752704747,-0.0494940507525422,-0.00166986560854587,0.000518618495950404,0.112324164199292,0.0889042781517214,-0.221211038124609,-0.123735126881355,-0.00185540623171763,0.00691491327933872,0.126070296585969,0.0221232337955179,0.0404777973548931,0.292048030362006,0.0415249005339249,0.0173499677740439,0.350195268294358,0.624657366587857,0.303473714616158,0.0461387783710276,0.231332903653919,0.976334951456311,0.962985436893204,0.973907766990291,0.907766990291262,0.958131067961165,0.953883495145631,0.818567961165049,0.936893203883495,0.111043689320388,0.00424757281553398,1,0.990291262135922,6.10912500391524,6,0.492904504129,0.997729983324862,0.99973138549825,0.0102054306701042,0.0168091058619711,3.59163654106422,0.00408021431125663,0.00952288455495749,0.0139362451937854,0.00546968106785838,0.0564320388349515,0.824,"Basic",NA
135,135,800,5,3,0.4,"poor",0.16,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,2000,0,0.609406072000698,0.109368052340095,-0.00881016266226546,-0.0225106521018981,0.89980082071133,0.0751924781535558,0.249406072000698,0.0364680523400951,-0.0736101626622655,-0.422510652101898,-0.000199179288669705,0.000192478153555828,0.692794644446384,0.500247631551373,-1.1359593003436,-1.05627663025475,-0.000221310320744116,0.00256637538074437,0.265770781725986,0.0392864207012142,0.0795874362849714,0.43865381942176,0.0427360721755283,0.0175315309201062,0.738252171461071,1.22820117723721,0.538908377245737,0.0474845246394759,0.233753745601415,0.203,0.3105,0.306,0.116,0.956,0.956,1,1,0.056,0.081,1,0.992,25.6138762683264,10,0.0454765564320436,0.980061789091366,0.980104855550513,0.0420715096936814,0.0295935133934476,8.9251137671255,0.0112983121092721,0.0113827347718765,0.0136354612218748,0.00565682172043517,0.7825,1,"Cor.Unique",NA
136,136,800,5,3,0.4,"poor",0.16,0,0.15,"AR1",TRUE,"modeled","CU modeled",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,1621,0.1895,0.402958259235083,0.079270555772039,0.0496657557436382,0.344057721160834,0.900461178620027,0.0752026561189622,0.0429582592350834,0.00637055577203899,-0.0151342442563618,-0.0559422788391658,0.000461178620026427,0.000202656118962228,0.119328497875232,0.087387596324266,-0.233553152104349,-0.139855697097914,0.000512420688918252,0.00270208158616303,0.127802159401709,0.0220070006831388,0.0403140270254494,0.287495004678225,0.0429179078474088,0.0174498902582031,0.35500599833808,0.622130046689034,0.301879296065003,0.0476865642748987,0.232665203442708,0.977174583590376,0.965453423812461,0.974706971005552,0.89697717458359,0.954349167180753,0.956816779765577,0.811844540407156,0.929673041332511,0.095003084515731,0.00246761258482418,1,0.991980259099321,5.94252245038857,6,0.504977385620945,0.998326897406857,1.00013761093317,0.0096077085429708,0.0155874472670552,3.41826503905684,0.00303637693489946,0.0072865641216872,0.01345926781176,0.00492899036673766,0.0468846391116595,0.8105,"Cor.Unique",NA
137,137,800,5,5,0.6708,"vgood",0.45,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,2000,0,0.996791039348197,0.202764926457834,0.17948134136499,0.405465233388642,1.49884115703736,0.125505143385781,-0.00320896065180288,0.000264926457834312,-0.000518658635010015,0.00546523338864159,-0.00115884296263683,0.000505143385781435,-0.00320896065180288,0.00130827880412006,-0.00288143686116675,0.013663083471604,-0.000772561975091218,0.00404114708625148,0.108030576458771,0.0195876128629237,0.0338399575558105,0.0961759728349568,0.0492984911611933,0.0207812020069356,0.108030576458771,0.187999764198947,0.0967289524094997,0.0328656607741289,0.166249616055485,0.946,0.9415,0.95,0.9455,0.9455,0.9565,1,1,0.999,0.9985,1,1,10.0295736554322,10,0.497403165087119,0.999103677348357,0.999993295276982,0.00889870944073052,0.0190761442337359,4.45305120439648,0.00155385976397396,0.00228433850064846,0.0118351501733079,0.00563144334702835,0.05,1,"Basic",NA
138,138,800,5,5,0.6708,"vgood",0.45,0,0,"none",TRUE,"modeled","CU overfit",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,1979,0.0105,1.00126123824553,0.203244822242855,0.178084897816485,0.416909424653077,1.49871998982536,0.125398958840405,0.00126123824553164,0.000744822242854774,-0.00191510218351518,0.0169094246530773,-0.00128001017464427,0.000398958840405246,0.00126123824553164,0.00367813453261617,-0.0106394565750844,0.0422735616326934,-0.000853340116429516,0.00319167072324197,0.161829280255766,0.031657146850225,0.0534510656075784,0.173031311585971,0.0493630425804569,0.020804726356144,0.161829280255766,0.296950364486546,0.156331589383827,0.0329086950536379,0.166437810849152,0.954017180394138,0.955533097524002,0.959070237493684,0.946437594744821,0.946437594744821,0.955533097524002,1,1,0.906013137948459,0.777160181910056,1,1,5.97572095227356,6,0.499304801394873,0.999334660467551,1.0000273371409,0.00965020502629329,0.0146460172005941,3.4035594788561,0.00122038272303462,0.00291095712749768,0.0133277052368341,0.00515619986134273,0.0459828196058615,0.9895,"Basic",NA
139,139,800,5,5,0.6708,"vgood",0.45,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,2000,0,1.09716128800846,0.215694269432679,0.151729377903265,0.316533698298031,1.49884880008931,0.125500992021244,0.0971612880084604,0.0131942694326792,-0.0282706220967347,-0.0834663017019692,-0.00115119991069096,0.000500992021243943,0.0971612880084604,0.0651568860873047,-0.157059011648526,-0.208665754254923,-0.000767466607127307,0.00400793616995154,0.146092371931842,0.0238157334821968,0.044273434174104,0.118208926113416,0.0498990859689386,0.0212203799772207,0.146092371931842,0.245963523189466,0.11760856040591,0.0332660573126258,0.169763039817766,0.876,0.9095,0.8705,0.804,0.9485,0.9545,1,1,0.991,0.9865,1,1,12.5976000413164,10,0.355750456809457,0.998241299241275,0.998729273662614,0.0156043461480387,0.0197001622342843,5.43361646114481,0.00216684033018753,0.00267422295062848,0.0142824340705793,0.00570627471971049,0.1395,1,"Cor.Unique",NA
140,140,800,5,5,0.6708,"vgood",0.45,0,0.15,"AR1",TRUE,"modeled","CU modeled",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,1989,0.0055,1.00276456761526,0.202514381755709,0.178717206089462,0.419578616220524,1.49872831383317,0.125487656769515,0.00276456761526063,1.43817557085955e-05,-0.00128279391053766,0.0195786162205238,-0.001271686166826,0.000487656769515022,0.00276456761526063,7.10210158449163e-05,-0.00712663283632032,0.0489465405513095,-0.000847790777884003,0.00390125415612018,0.161631815584537,0.0325448554139173,0.054690523164353,0.176559336177156,0.0498305685819078,0.0212123960629531,0.161631815584537,0.303836239801961,0.160715335377369,0.0332203790546052,0.169699168503625,0.956259426847662,0.947712418300654,0.953242835595777,0.94017094017094,0.948717948717949,0.953745600804424,1,1,0.900452488687783,0.769230769230769,1,1,5.94087414067079,6,0.505664050136465,0.999353248639376,1.00006093714736,0.00966102941264334,0.014178755061655,3.45918012113093,0.00118652975966936,0.00284130142416966,0.0134682145056328,0.00513566662134982,0.052790346907994,0.9945,"Cor.Unique",NA
141,141,800,5,5,0.4,"poor",0.16,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,1979,0.0105,0.995607730255356,0.203436707263725,0.178466550018488,0.418719223211749,1.49856870103695,0.12564926976251,-0.00439226974464437,0.000936707263724523,-0.00153344998151198,0.0187192232117489,-0.00143129896304553,0.000649269762510332,-0.00439226974464437,0.00462571488259023,-0.00851916656395545,0.0467980580293722,-0.00095419930869702,0.00519415810008266,0.175530661375855,0.0305445589293918,0.0563962157343249,0.176683677130817,0.0609491418681134,0.025301168013189,0.175530661375855,0.313312309635138,0.150837328046379,0.0406327612454089,0.202409344105512,0.947953511874684,0.949469429004548,0.957049014653866,0.95199595755432,0.949974734714502,0.961596766043456,1,1,0.858009095502779,0.72511369378474,1,0.999494694290045,10.0568091520867,10,0.496402883368191,0.998153660578644,0.999968269244404,0.00895509753697276,0.0213774751985921,4.48207473773545,0.00319084828905065,0.00468870423300001,0.0119283452988576,0.00567210672195619,0.0545730166750884,0.9895,"Basic",NA
142,142,800,5,5,0.4,"poor",0.16,0,0,"none",TRUE,"modeled","CU overfit",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,1821,0.0895,1.03985406945966,0.210765124899791,0.162572386088663,0.39932586271002,1.49832390710599,0.125726075912631,0.0398540694596583,0.00826512489979109,-0.0174276139113372,-0.000674137289980145,-0.00167609289401249,0.000726075912631154,0.0398540694596583,0.0408154316039066,-0.0968200772852065,-0.00168534322495036,-0.001117395262675,0.00580860730104923,0.268325135724484,0.0483383307185673,0.0864292796818988,0.257088797315958,0.0604213618030698,0.0250139003498661,0.268325135724484,0.480162664899438,0.238707806017616,0.0402809078687132,0.200111202798929,0.973640856672158,0.964854475562878,0.971993410214168,0.923668314113125,0.952773201537617,0.962657880285557,0.977484898407468,0.99560680944536,0.398682042833608,0.000549148819330038,1,0.99945085118067,6.05288637567444,6,0.493655950524333,0.998584286166642,0.999923298378663,0.00999964844361837,0.0163198720976912,3.42098513387878,0.00251417955374943,0.0059706990957068,0.0135319330746689,0.00526983385106344,0.0516199890170236,0.9105,"Basic",NA
143,143,800,5,5,0.4,"poor",0.16,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,2000,0,1.41161460501478,0.261789996967779,0.0591791209306006,0.106942179479087,1.49977150786287,0.125098098944159,0.411614605014775,0.0592899969677789,-0.120820879069399,-0.293057820520913,-0.000228492137134061,9.80989441591574e-05,0.411614605014775,0.292790108482859,-0.671227105941108,-0.732644551302281,-0.000152328091422708,0.000784791553273259,0.452909272535713,0.0670529417478012,0.135420604866904,0.313551800945269,0.0618228453886299,0.0257116329326658,0.452909272535713,0.752336693705025,0.331125638260747,0.0412152302590866,0.205693063461326,0.401,0.5475,0.474,0.267,0.954,0.96,1,1,0.185,0.103,1,0.998,21.7549195488255,10,0.0902849439781961,0.989263470005079,0.989349479950467,0.0354878826823164,0.0261536587441236,8.22116205503081,0.00727783865382836,0.00741797936613435,0.0148932503997042,0.00569939823402268,0.62,1,"Cor.Unique",NA
144,144,800,5,5,0.4,"poor",0.16,0,0.15,"AR1",TRUE,"modeled","CU modeled",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"sum",800,1778,0.111,1.04395660811419,0.210773732115122,0.162290633491426,0.395983301261623,1.50062436031683,0.124905450076576,0.0439566081141906,0.00827373211512162,-0.0177093665085745,-0.00401669873837696,0.000624360316828196,-9.45499234241005e-05,0.0439566081141906,0.040857936370971,-0.0983853694920804,-0.0100417468459424,0.000416240211218797,-0.000756399387392804,0.266558157195328,0.0477425295739786,0.0853761191196485,0.252631777246318,0.0620959057436463,0.0257495321649426,0.266558157195328,0.474311772886936,0.235765578143104,0.0413972704957642,0.205996257319541,0.982002249718785,0.965691788526434,0.974128233970754,0.931383577052868,0.955005624296963,0.959505061867267,0.97244094488189,0.99437570303712,0.386389201349831,0.000562429696287964,1,0.997750281214848,5.89796717869597,6,0.510695854749533,0.998829501461936,1.00016716551921,0.00931697577246329,0.0151319609627335,3.46466291559048,0.00222913083076177,0.00526378901073316,0.0134968061623938,0.00497143579357318,0.0494938132733408,0.889,"Cor.Unique",NA
145,145,Inf,3,3,0.6708,"vgood",0.45,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",Inf,NA,0,0.359999962290286,0.0728999892362588,0.0647999960954123,0.400000026377606,0.899999996820438,0.0750000014724585,-3.77097137960192e-08,-1.07637412594119e-08,-3.90458769483626e-09,2.63776055997589e-08,-3.17956216910886e-09,1.47245853010514e-09,-1.04749204988942e-07,-1.47650771734046e-07,-6.0255982945004e-08,6.59440139993972e-08,-3.5328468545654e-09,1.96327804014018e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,"Basic",0
146,146,Inf,3,3,0.6708,"vgood",0.45,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",Inf,NA,0,0.456960512781761,0.121380359726838,0.0163196445811475,0.0692942421723298,0.900000002803734,0.0749999588821936,0.0969605127817609,0.0484803597268383,-0.0484803554188525,-0.33070575782767,2.80373380068255e-09,-4.11178064513296e-08,0.269334757727114,0.665025510656218,-0.748153633006983,-0.826764394569176,3.11525977853617e-09,-5.48237419351061e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,0.0485924645955316,NA,NA,NA,NA,NA,NA,NA,1,"Cor.Unique",0.0920878770032516
147,147,Inf,3,3,0.4,"poor",0.16,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",Inf,NA,0,0.359999949800971,0.0728999600313677,0.064800013322735,0.40000021978085,0.899999995285923,0.0750000038255341,-5.01990291001952e-08,-3.99686322927195e-08,1.33227349846665e-08,2.19780850463369e-07,-4.71407668456436e-09,3.8255340700788e-09,-1.39441747500542e-07,-5.48266560942654e-07,2.05597762109051e-07,5.49452126158423e-07,-5.23786298284929e-09,5.10071209343839e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,9.54438172609133e-09,NA,NA,NA,NA,NA,NA,NA,1,"Basic",3.5527136788005e-15
148,148,Inf,3,3,0.4,"poor",0.16,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",Inf,NA,1,0.776444103083622,0.281122113336428,-0.14342208076567,-0.306982357161895,0.900000027513508,0.0749999874791624,0.416444103083622,0.208222113336427,-0.20822208076567,-0.706982357161895,2.75135081384548e-08,-1.25208375889585e-08,1.15678917523228,2.85627041613755,-3.2133037155196,-1.76745589290474,3.05705645982831e-08,-1.66944501186113e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,0.0485924645954969,NA,NA,NA,NA,NA,NA,NA,0,"Cor.Unique",0.0920878770031202
149,149,Inf,3,5,0.6708,"vgood",0.45,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",Inf,NA,0,0.999999898401283,0.202499987574962,0.179999980105548,0.399999988381492,1.49999999568121,0.125000002708021,-1.01598717217044e-07,-1.24250383315427e-08,-1.98944518081667e-08,-1.16185074894304e-08,-4.31879421114445e-09,2.70802125168501e-09,-1.01598717217044e-07,-6.13582139829271e-08,-1.10524732267593e-07,-2.9046268723576e-08,-2.87919614076297e-09,2.16641700134801e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,1.04438758499989e-08,NA,NA,NA,NA,NA,NA,NA,1,"Basic",1.24344978758018e-14
150,150,Inf,3,5,0.6708,"vgood",0.45,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",Inf,NA,0,1.1616010819493,0.283300585586933,0.099199404496651,0.172924618014759,1.50000002867691,0.124999991531335,0.161601081949299,0.0808005855869328,-0.080800595503349,-0.227075381985241,2.86769121782271e-08,-8.46866513026789e-09,0.161601081949299,0.399015237466335,-0.448892197240828,-0.567688454963103,1.91179414521514e-08,-6.77493210421432e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,0.0401942382627535,NA,NA,NA,NA,NA,NA,NA,1,"Cor.Unique",0.184175754005622
151,151,Inf,3,5,0.4,"poor",0.16,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",Inf,NA,0,0.999999891829862,0.202499970675501,0.179999993683414,0.400000036559642,1.49999999756318,0.125000000011756,-1.08170137624874e-07,-2.93244989679753e-08,-6.31658639282939e-09,3.65596416473934e-08,-2.43682340972384e-09,1.17564569190876e-11,-1.08170137624874e-07,-1.44812340582594e-07,-3.509214662683e-08,9.13991041184836e-08,-1.6245489398159e-09,9.40516553527004e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,"Basic",0
152,152,Inf,3,5,0.4,"poor",0.16,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",Inf,NA,0,1.69407460028304,0.549537066026831,-0.167037502291546,-0.173120790506101,1.49999988850207,0.125000007779715,0.694074600283036,0.347037066026831,-0.347037502291546,-0.573120790506101,-1.11497932886451e-07,7.77971523313603e-09,0.694074600283036,1.71376328902139,-1.92798612384192,-1.43280197626525,-7.43319552576338e-08,6.22377218650882e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,0.0401942382627787,NA,NA,NA,NA,NA,NA,NA,1,"Cor.Unique",0.184175754005853
153,153,Inf,5,3,0.6708,"vgood",0.45,0,0,"none",FALSE,"ignored","Correct (no CU)",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",Inf,NA,0,0.359999967225303,0.0728999926042157,0.064799992931956,0.399999994868481,0.900000000272134,0.0749999994544192,-3.27746972894616e-08,-7.3957843460537e-09,-7.06804401118255e-09,-5.13151898751119e-09,2.72133982015532e-10,-5.45580816635471e-10,-9.10408258040599e-08,-1.01451088423233e-07,-1.0907475325899e-07,-1.2828797468778e-08,3.02371091128369e-10,-7.27441088847295e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,"Basic",0
154,154,Inf,5,3,0.6708,"vgood",0.45,0,0,"none",TRUE,"modeled","CU overfit",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",Inf,NA,0,0.359999959571471,0.0728999898117725,0.0647999960722935,0.400000026166437,0.899999996053444,0.0749999967188405,-4.04285290245276e-08,-1.01882275255205e-08,-3.92770650725627e-09,2.61664367950942e-08,-3.94655630397978e-09,-3.28115955239294e-09,-1.12301469512577e-07,-1.39756207483135e-07,-6.06127547416091e-08,6.54160919877356e-08,-4.38506255997753e-09,-4.37487940319059e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,"Basic",0
155,155,Inf,5,3,0.6708,"vgood",0.45,0,0.15,"AR1",FALSE,"ignored","CU ignored",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",Inf,NA,0,0.418489044781972,0.0809561197958023,0.0480547742363504,0.261077624404085,0.900000243540752,0.0749999401362464,0.0584890447819721,0.00805611979580226,-0.0167452257636497,-0.138922375595915,2.43540751898585e-07,-5.98637535931257e-08,0.162469568838811,0.110509187871087,-0.2584139778341,-0.347305938989787,2.70600835442873e-07,-7.98183381241676e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,0.0402900512183905,NA,NA,NA,NA,NA,NA,NA,1,"Cor.Unique",0.191548010807303
156,156,Inf,5,3,0.6708,"vgood",0.45,0,0.15,"AR1",TRUE,"modeled","CU modeled",1,0.125,1,0.2025,0.18,0.1,0.2,2000,123,"EC_latent",Inf,NA,0,0.359999961463484,0.0728999943430876,0.0647999903580039,0.399999977410329,0.899999996755842,0.0749999936006982,-3.85365159782936e-08,-5.65691243847866e-09,-9.64199614594818e-09,-2.25896711891771e-08,-3.24415816432833e-09,-6.3993018384334e-09,-1.07045877717482e-07,-7.75982501848924e-08,-1.48796236820188e-07,-5.64741779729427e-08,-3.60462018258703e-09,-8.53240245124453e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,1.41808674165871e-08,NA,NA,NA,NA,NA,NA,NA,1,"Cor.Unique",2.1316282072803e-14
